"","year.x","state","state_fips.x","honey_producing_colonies","yield_per_colony","production","compound","low","high"
"1833","2013","Georgia",13,65,43,2795,"IMIDACLOPRID",NA,17835
"1834","2013","Idaho",16,87,36,3132,"CHLOROTHALONIL",NA,136746
"1835","2013","Idaho",16,87,36,3132,"CHLORPYRIFOS",76294,87009
"1836","2013","Idaho",16,87,36,3132,"CLOTHIANIDIN",NA,4217
"1837","2013","Idaho",16,87,36,3132,"FIPRONIL",NA,1043
"1838","2013","Idaho",16,87,36,3132,"IMIDACLOPRID",26866,27566
"1839","2013","Idaho",16,87,36,3132,"THIACLOPRID",19,19
"1840","2013","Illinois",17,7,50,350,"CHLOROTHALONIL",36000,35823
"1841","2013","Illinois",17,7,50,350,"CHLORPYRIFOS",105187,157487
"1842","2013","Illinois",17,7,50,350,"CLOTHIANIDIN",220252,222439
"1843","2013","Illinois",17,7,50,350,"IMIDACLOPRID",78502,79580
"1844","2013","Indiana",18,8,51,408,"CHLOROTHALONIL",32255,32084
"1845","2013","Indiana",18,8,51,408,"CHLORPYRIFOS",NA,217939
"1846","2013","Indiana",18,8,51,408,"CLOTHIANIDIN",121574,123063
"1847","2013","Indiana",18,8,51,408,"IMIDACLOPRID",36260,37158
"1848","2013","Indiana",18,8,51,408,"THIACLOPRID",0,0
"1849","2013","Iowa",19,25,62,1550,"CHLOROTHALONIL",3666,3498
"1850","2013","Iowa",19,25,62,1550,"CHLORPYRIFOS",159176,244617
"1851","2013","Iowa",19,25,62,1550,"CLOTHIANIDIN",211699,214837
"1852","2013","Iowa",19,25,62,1550,"IMIDACLOPRID",69998,70713
"1853","2013","Kansas",20,7,44,308,"CHLOROTHALONIL",5009,5009
"1854","2013","Kansas",20,7,44,308,"CHLORPYRIFOS",NA,115600
"1855","2013","Kansas",20,7,44,308,"CLOTHIANIDIN",69776,71508
"1856","2013","Kansas",20,7,44,308,"IMIDACLOPRID",25425,29840
"1857","2013","Kentucky",21,4,39,156,"CHLOROTHALONIL",3723,3707
"1858","2013","Kentucky",21,4,39,156,"CHLORPYRIFOS",NA,44618
"1859","2013","Kentucky",21,4,39,156,"CLOTHIANIDIN",28792,32853
"1860","2013","Kentucky",21,4,39,156,"IMIDACLOPRID",NA,14260
"1861","2013","Louisiana",22,36,77,2772,"CHLOROTHALONIL",416,416
"1862","2013","Louisiana",22,36,77,2772,"CHLORPYRIFOS",NA,8723
"1863","2013","Louisiana",22,36,77,2772,"CLOTHIANIDIN",NA,5421
"1864","2013","Louisiana",22,36,77,2772,"IMIDACLOPRID",NA,15366
"1865","2013","Maine",23,4,30,120,"CHLOROTHALONIL",189067,189067
"1866","2013","Maine",23,4,30,120,"CHLORPYRIFOS",2377,2368
"1867","2013","Maine",23,4,30,120,"CLOTHIANIDIN",NA,100
"1868","2013","Maine",23,4,30,120,"IMIDACLOPRID",1814,1809
"1869","2013","Michigan",26,74,64,4736,"CHLOROTHALONIL",NA,484504
"1870","2013","Michigan",26,74,64,4736,"CHLORPYRIFOS",NA,247785
"1871","2013","Michigan",26,74,64,4736,"CLOTHIANIDIN",NA,44876
"1872","2013","Michigan",26,74,64,4736,"IMIDACLOPRID",17928,19756
"1873","2013","Michigan",26,74,64,4736,"THIACLOPRID",NA,859
"1874","2013","Minnesota",27,120,53,6360,"CHLOROTHALONIL",NA,77118
"1875","2013","Minnesota",27,120,53,6360,"CHLORPYRIFOS",240675,295830
"1876","2013","Minnesota",27,120,53,6360,"CLOTHIANIDIN",NA,134269
"1877","2013","Minnesota",27,120,53,6360,"IMIDACLOPRID",33164,34055
"1878","2013","Mississippi",28,18,115,2070,"CHLOROTHALONIL",NA,23163
"1879","2013","Mississippi",28,18,115,2070,"CHLORPYRIFOS",NA,4399
"1880","2013","Mississippi",28,18,115,2070,"CLOTHIANIDIN",NA,19969
"1881","2013","Mississippi",28,18,115,2070,"IMIDACLOPRID",NA,12342
"1882","2013","Missouri",29,8,43,344,"CHLOROTHALONIL",NA,22797
"1883","2013","Missouri",29,8,43,344,"CHLORPYRIFOS",NA,51400
"1884","2013","Missouri",29,8,43,344,"CLOTHIANIDIN",NA,52538
"1885","2013","Missouri",29,8,43,344,"IMIDACLOPRID",NA,25442
"1886","2013","Montana",30,145,92,13340,"CHLOROTHALONIL",NA,5340
"1887","2013","Montana",30,145,92,13340,"CHLORPYRIFOS",NA,79689
"1888","2013","Montana",30,145,92,13340,"CLOTHIANIDIN",NA,1435
"1889","2013","Montana",30,145,92,13340,"FIPRONIL",NA,17
"1890","2013","Montana",30,145,92,13340,"IMIDACLOPRID",NA,18251
"1891","2013","Nebraska",31,41,59,2419,"CHLOROTHALONIL",58525,58224
"1892","2013","Nebraska",31,41,59,2419,"CHLORPYRIFOS",NA,92329
"1893","2013","Nebraska",31,41,59,2419,"CLOTHIANIDIN",133642,134722
"1894","2013","Nebraska",31,41,59,2419,"FIPRONIL",NA,913
"1895","2013","Nebraska",31,41,59,2419,"IMIDACLOPRID",16815,18233
"1896","2013","New Jersey",34,11,41,451,"CHLOROTHALONIL",35849,36613
"1897","2013","New Jersey",34,11,41,451,"CHLORPYRIFOS",8160,9178
"1898","2013","New Jersey",34,11,41,451,"CLOTHIANIDIN",1225,1717
"1899","2013","New Jersey",34,11,41,451,"FIPRONIL",NA,15
"1900","2013","New Jersey",34,11,41,451,"IMIDACLOPRID",NA,876
"1901","2013","New Jersey",34,11,41,451,"THIACLOPRID",80,83
"1902","2013","New Mexico",35,7,56,392,"CHLOROTHALONIL",6777,6777
"1903","2013","New Mexico",35,7,56,392,"CHLORPYRIFOS",NA,14436
"1904","2013","New Mexico",35,7,56,392,"CLOTHIANIDIN",NA,1292
"1905","2013","New Mexico",35,7,56,392,"IMIDACLOPRID",1803,2165
"1906","2013","New York",36,49,56,2744,"CHLOROTHALONIL",122923,125682
"1907","2013","New York",36,49,56,2744,"CHLORPYRIFOS",NA,70282
"1908","2013","New York",36,49,56,2744,"CLOTHIANIDIN",NA,19917
"1909","2013","New York",36,49,56,2744,"FIPRONIL",NA,296
"1910","2013","New York",36,49,56,2744,"IMIDACLOPRID",NA,12242
"1911","2013","New York",36,49,56,2744,"THIACLOPRID",NA,3882
"1912","2013","North Carolina",37,14,62,868,"CHLOROTHALONIL",112948,115993
"1913","2013","North Carolina",37,14,62,868,"CHLORPYRIFOS",NA,155322
"1914","2013","North Carolina",37,14,62,868,"CLOTHIANIDIN",14252,14695
"1915","2013","North Carolina",37,14,62,868,"FIPRONIL",458,458
"1916","2013","North Carolina",37,14,62,868,"IMIDACLOPRID",15011,19717
"1917","2013","North Carolina",37,14,62,868,"THIACLOPRID",NA,67
"1918","2013","North Dakota",38,460,71,32660,"CHLOROTHALONIL",NA,187325
"1919","2013","North Dakota",38,460,71,32660,"CHLORPYRIFOS",362700,478321
"1920","2013","North Dakota",38,460,71,32660,"CLOTHIANIDIN",76361,78413
"1921","2013","North Dakota",38,460,71,32660,"IMIDACLOPRID",40867,42332
"1922","2013","Ohio",39,15,66,990,"CHLOROTHALONIL",NA,25118
"1923","2013","Ohio",39,15,66,990,"CHLORPYRIFOS",33092,105413
"1924","2013","Ohio",39,15,66,990,"CLOTHIANIDIN",62144,62685
"1925","2013","Ohio",39,15,66,990,"IMIDACLOPRID",NA,32191
"1926","2013","Ohio",39,15,66,990,"THIACLOPRID",NA,54
"1927","2013","Oregon",41,60,34,2040,"CHLOROTHALONIL",NA,65056
"1928","2013","Oregon",41,60,34,2040,"CHLORPYRIFOS",42753,54649
"1929","2013","Oregon",41,60,34,2040,"CLOTHIANIDIN",NA,1187
"1930","2013","Oregon",41,60,34,2040,"FIPRONIL",NA,97
"1931","2013","Oregon",41,60,34,2040,"IMIDACLOPRID",NA,7760
"1932","2013","Oregon",41,60,34,2040,"THIACLOPRID",NA,451
"1933","2013","Pennsylvania",42,24,44,1056,"CHLOROTHALONIL",49027,50788
"1934","2013","Pennsylvania",42,24,44,1056,"CHLORPYRIFOS",NA,55498
"1935","2013","Pennsylvania",42,24,44,1056,"CLOTHIANIDIN",16771,19182
"1936","2013","Pennsylvania",42,24,44,1056,"FIPRONIL",NA,88
"1937","2013","Pennsylvania",42,24,44,1056,"IMIDACLOPRID",NA,3507
"1938","2013","Pennsylvania",42,24,44,1056,"THIACLOPRID",NA,1074
"1939","2013","South Dakota",46,250,66,16500,"CHLOROTHALONIL",325,299
"1940","2013","South Dakota",46,250,66,16500,"CHLORPYRIFOS",22335,117099
"1941","2013","South Dakota",46,250,66,16500,"CLOTHIANIDIN",NA,110272
"1942","2013","South Dakota",46,250,66,16500,"IMIDACLOPRID",NA,41123
"1943","2013","Tennessee",47,7,44,308,"CHLOROTHALONIL",NA,11518
"1944","2013","Tennessee",47,7,44,308,"CHLORPYRIFOS",NA,18095
"1945","2013","Tennessee",47,7,44,308,"CLOTHIANIDIN",22461,24366
"1946","2013","Tennessee",47,7,44,308,"IMIDACLOPRID",NA,11923
"1947","2013","Tennessee",47,7,44,308,"THIACLOPRID",1,1
"1948","2013","Texas",48,78,58,4524,"CHLOROTHALONIL",NA,82972
"1949","2013","Texas",48,78,58,4524,"CHLORPYRIFOS",NA,157434
"1950","2013","Texas",48,78,58,4524,"CLOTHIANIDIN",NA,49631
"1951","2013","Texas",48,78,58,4524,"IMIDACLOPRID",NA,54519
"1952","2013","Utah",49,23,39,897,"CHLOROTHALONIL",2848,2848
"1953","2013","Utah",49,23,39,897,"CHLORPYRIFOS",NA,18573
"1954","2013","Utah",49,23,39,897,"CLOTHIANIDIN",536,535
"1955","2013","Utah",49,23,39,897,"FIPRONIL",3,3
"1956","2013","Utah",49,23,39,897,"IMIDACLOPRID",554,554
"1957","2013","Vermont",50,4,43,172,"CHLOROTHALONIL",1987,1987
"1958","2013","Vermont",50,4,43,172,"CHLORPYRIFOS",2919,2917
"1959","2013","Vermont",50,4,43,172,"CLOTHIANIDIN",1389,1389
"1960","2013","Vermont",50,4,43,172,"FIPRONIL",2,2
"1961","2013","Vermont",50,4,43,172,"IMIDACLOPRID",121,117
"1962","2013","Vermont",50,4,43,172,"THIACLOPRID",90,94
"1963","2013","Virginia",51,4,40,160,"CHLOROTHALONIL",16847,16847
"1964","2013","Virginia",51,4,40,160,"CHLORPYRIFOS",NA,66458
"1965","2013","Virginia",51,4,40,160,"CLOTHIANIDIN",2190,2191
"1966","2013","Virginia",51,4,40,160,"FIPRONIL",5,5
"1967","2013","Virginia",51,4,40,160,"IMIDACLOPRID",NA,8743
"1968","2013","Virginia",51,4,40,160,"THIACLOPRID",NA,8
"1969","2013","Washington",53,71,38,2698,"CHLOROTHALONIL",147015,147015
"1970","2013","Washington",53,71,38,2698,"CHLORPYRIFOS",126190,133661
"1971","2013","Washington",53,71,38,2698,"CLOTHIANIDIN",NA,4412
"1972","2013","Washington",53,71,38,2698,"FIPRONIL",NA,1222
"1973","2013","Washington",53,71,38,2698,"IMIDACLOPRID",NA,17843
"1974","2013","Washington",53,71,38,2698,"THIACLOPRID",NA,4272
"1975","2013","West Virginia",54,4,53,212,"CHLOROTHALONIL",4122,4122
"1976","2013","West Virginia",54,4,53,212,"CHLORPYRIFOS",4929,6519
"1977","2013","West Virginia",54,4,53,212,"CLOTHIANIDIN",393,394
"1978","2013","West Virginia",54,4,53,212,"IMIDACLOPRID",214,379
"1979","2013","West Virginia",54,4,53,212,"THIACLOPRID",NA,8
"1980","2013","Wisconsin",55,57,63,3591,"CHLOROTHALONIL",176476,192812
"1981","2013","Wisconsin",55,57,63,3591,"CHLORPYRIFOS",33594,66619
"1982","2013","Wisconsin",55,57,63,3591,"CLOTHIANIDIN",NA,51620
"1983","2013","Wisconsin",55,57,63,3591,"IMIDACLOPRID",8422,9693
"1984","2013","Wyoming",56,35,54,1890,"CHLOROTHALONIL",744,610
"1985","2013","Wyoming",56,35,54,1890,"CHLORPYRIFOS",NA,29416
"1986","2013","Wyoming",56,35,54,1890,"CLOTHIANIDIN",NA,840
"1987","2013","Wyoming",56,35,54,1890,"IMIDACLOPRID",184,154
"1988","2014","Alabama",1,8,54,432,"CHLOROTHALONIL",258522,258522
"1989","2014","Alabama",1,8,54,432,"CHLORPYRIFOS",NA,53184
"1990","2014","Alabama",1,8,54,432,"CLOTHIANIDIN",7612,7972
"1991","2014","Alabama",1,8,54,432,"IMIDACLOPRID",8157,12194
"1992","2014","Arizona",4,22,46,1012,"CHLOROTHALONIL",1372,1372
"1993","2014","Arizona",4,22,46,1012,"CHLORPYRIFOS",8440,16195
"1994","2014","Arizona",4,22,46,1012,"CLOTHIANIDIN",NA,2261
"1995","2014","Arizona",4,22,46,1012,"IMIDACLOPRID",14345,15139
"1996","2014","Arkansas",5,25,63,1575,"CHLOROTHALONIL",40075,40075
"1997","2014","Arkansas",5,25,63,1575,"CHLORPYRIFOS",NA,2860
"1998","2014","Arkansas",5,25,63,1575,"CLOTHIANIDIN",NA,15204
"1999","2014","Arkansas",5,25,63,1575,"IMIDACLOPRID",NA,17072
"2000","2014","California",6,330,35,11550,"CHLOROTHALONIL",492121,492121
"2001","2014","California",6,330,35,11550,"CHLORPYRIFOS",591673,591673
"2002","2014","California",6,330,35,11550,"CLOTHIANIDIN",7847,7847
"2003","2014","California",6,330,35,11550,"FIPRONIL",0,0
"2004","2014","California",6,330,35,11550,"IMIDACLOPRID",134908,134908
"2005","2014","Colorado",8,25,48,1200,"CHLOROTHALONIL",NA,43207
"2006","2014","Colorado",8,25,48,1200,"CHLORPYRIFOS",NA,39064
"2007","2014","Colorado",8,25,48,1200,"CLOTHIANIDIN",NA,8659
"2008","2014","Colorado",8,25,48,1200,"FIPRONIL",696,696
"2009","2014","Colorado",8,25,48,1200,"IMIDACLOPRID",NA,1141
"2010","2014","Florida",12,193,64,12352,"CHLOROTHALONIL",565970,567532
"2011","2014","Florida",12,193,64,12352,"CHLORPYRIFOS",135391,141751
"2012","2014","Florida",12,193,64,12352,"CLOTHIANIDIN",826,860
"2013","2014","Florida",12,193,64,12352,"FIPRONIL",301,301
"2014","2014","Florida",12,193,64,12352,"IMIDACLOPRID",29048,30203
"2015","2014","Georgia",13,59,51,3009,"CHLOROTHALONIL",1187885,1188228
"2016","2014","Georgia",13,59,51,3009,"CHLORPYRIFOS",NA,220986
"2017","2014","Georgia",13,59,51,3009,"CLOTHIANIDIN",NA,7807
"2018","2014","Georgia",13,59,51,3009,"IMIDACLOPRID",NA,27800
"2019","2014","Idaho",16,92,32,2944,"CHLOROTHALONIL",94774,94774
"2020","2014","Idaho",16,92,32,2944,"CHLORPYRIFOS",NA,48886
"2021","2014","Idaho",16,92,32,2944,"CLOTHIANIDIN",6718,6742
"2022","2014","Idaho",16,92,32,2944,"FIPRONIL",706,706
"2023","2014","Idaho",16,92,32,2944,"IMIDACLOPRID",30657,30797
"2024","2014","Idaho",16,92,32,2944,"THIACLOPRID",29,29
"2025","2014","Illinois",17,7,61,427,"CHLOROTHALONIL",NA,21619
"2026","2014","Illinois",17,7,61,427,"CHLORPYRIFOS",NA,515286
"2027","2014","Illinois",17,7,61,427,"CLOTHIANIDIN",278347,278502
"2028","2014","Illinois",17,7,61,427,"IMIDACLOPRID",69153,85856
"2029","2014","Indiana",18,8,59,472,"CHLOROTHALONIL",44930,45562
"2030","2014","Indiana",18,8,59,472,"CHLORPYRIFOS",113097,296373
"2031","2014","Indiana",18,8,59,472,"CLOTHIANIDIN",147560,149285
"2032","2014","Indiana",18,8,59,472,"IMIDACLOPRID",64337,66664
"2033","2014","Indiana",18,8,59,472,"THIACLOPRID",0,0
"2034","2014","Iowa",19,37,61,2257,"CHLOROTHALONIL",2072,2072
"2035","2014","Iowa",19,37,61,2257,"CHLORPYRIFOS",NA,125137
"2036","2014","Iowa",19,37,61,2257,"CLOTHIANIDIN",256884,256884
"2037","2014","Iowa",19,37,61,2257,"IMIDACLOPRID",53135,53940
"2038","2014","Kansas",20,6,55,330,"CHLOROTHALONIL",8089,8091
"2039","2014","Kansas",20,6,55,330,"CHLORPYRIFOS",77736,174127
"2040","2014","Kansas",20,6,55,330,"CLOTHIANIDIN",65938,67752
"2041","2014","Kansas",20,6,55,330,"FIPRONIL",8,8
"2042","2014","Kansas",20,6,55,330,"IMIDACLOPRID",37826,46814
"2043","2014","Kentucky",21,5,51,255,"CHLOROTHALONIL",4898,5189
"2044","2014","Kentucky",21,5,51,255,"CHLORPYRIFOS",NA,99449
"2045","2014","Kentucky",21,5,51,255,"CLOTHIANIDIN",NA,36533
"2046","2014","Kentucky",21,5,51,255,"IMIDACLOPRID",NA,30766
"2047","2014","Louisiana",22,41,86,3526,"CHLOROTHALONIL",448,448
"2048","2014","Louisiana",22,41,86,3526,"CHLORPYRIFOS",NA,1776
"2049","2014","Louisiana",22,41,86,3526,"CLOTHIANIDIN",NA,4002
"2050","2014","Louisiana",22,41,86,3526,"IMIDACLOPRID",NA,20873
"2051","2014","Maine",23,4,34,136,"CHLOROTHALONIL",163604,163604
"2052","2014","Maine",23,4,34,136,"CHLORPYRIFOS",1927,2942
"2053","2014","Maine",23,4,34,136,"CLOTHIANIDIN",NA,9
"2054","2014","Maine",23,4,34,136,"IMIDACLOPRID",3206,3197
"2055","2014","Michigan",26,73,57,4161,"CHLOROTHALONIL",436121,443292
"2056","2014","Michigan",26,73,57,4161,"CHLORPYRIFOS",NA,120846
"2057","2014","Michigan",26,73,57,4161,"CLOTHIANIDIN",44413,45285
"2058","2014","Michigan",26,73,57,4161,"IMIDACLOPRID",13828,17133
"2059","2014","Michigan",26,73,57,4161,"THIACLOPRID",NA,1105
"2060","2014","Minnesota",27,125,67,8375,"CHLOROTHALONIL",83158,84013
"2061","2014","Minnesota",27,125,67,8375,"CHLORPYRIFOS",212411,252494
"2062","2014","Minnesota",27,125,67,8375,"CLOTHIANIDIN",191295,192951
"2063","2014","Minnesota",27,125,67,8375,"FIPRONIL",NA,3122
"2064","2014","Minnesota",27,125,67,8375,"IMIDACLOPRID",28105,32152
"2065","2014","Mississippi",28,18,118,2124,"CHLOROTHALONIL",119575,119575
"2066","2014","Mississippi",28,18,118,2124,"CHLORPYRIFOS",NA,1595
"2067","2014","Mississippi",28,18,118,2124,"CLOTHIANIDIN",NA,17886
"2068","2014","Mississippi",28,18,118,2124,"IMIDACLOPRID",NA,16293
"2069","2014","Missouri",29,7,53,371,"CHLOROTHALONIL",11890,11890
"2070","2014","Missouri",29,7,53,371,"CHLORPYRIFOS",5968,85366
"2071","2014","Missouri",29,7,53,371,"CLOTHIANIDIN",NA,61667
"2072","2014","Missouri",29,7,53,371,"IMIDACLOPRID",NA,53770
"2073","2014","Montana",30,145,52,7540,"CHLOROTHALONIL",NA,1419
"2074","2014","Montana",30,145,52,7540,"CHLORPYRIFOS",NA,129329
"2075","2014","Montana",30,145,52,7540,"CLOTHIANIDIN",NA,2532
"2076","2014","Montana",30,145,52,7540,"FIPRONIL",NA,16
"2077","2014","Montana",30,145,52,7540,"IMIDACLOPRID",NA,9594
"2078","2014","Nebraska",31,43,65,2795,"CHLOROTHALONIL",NA,90137
"2079","2014","Nebraska",31,43,65,2795,"CHLORPYRIFOS",NA,56840
"2080","2014","Nebraska",31,43,65,2795,"CLOTHIANIDIN",134094,135037
"2081","2014","Nebraska",31,43,65,2795,"FIPRONIL",194,194
"2082","2014","Nebraska",31,43,65,2795,"IMIDACLOPRID",NA,39841
"2083","2014","New Jersey",34,14,33,462,"CHLOROTHALONIL",23059,23659
"2084","2014","New Jersey",34,14,33,462,"CHLORPYRIFOS",2374,6643
"2085","2014","New Jersey",34,14,33,462,"CLOTHIANIDIN",1834,1987
"2086","2014","New Jersey",34,14,33,462,"IMIDACLOPRID",1002,1220
"2087","2014","New Jersey",34,14,33,462,"THIACLOPRID",131,140
"2088","2014","New Mexico",35,5,52,260,"CHLOROTHALONIL",NA,8572
"2089","2014","New Mexico",35,5,52,260,"CHLORPYRIFOS",NA,13334
"2090","2014","New Mexico",35,5,52,260,"CLOTHIANIDIN",NA,2558
"2091","2014","New Mexico",35,5,52,260,"IMIDACLOPRID",1589,1929
"2092","2014","New York",36,51,51,2601,"CHLOROTHALONIL",120612,129922
"2093","2014","New York",36,51,51,2601,"CHLORPYRIFOS",NA,71195
"2094","2014","New York",36,51,51,2601,"CLOTHIANIDIN",NA,17457
"2095","2014","New York",36,51,51,2601,"IMIDACLOPRID",9051,11995
"2096","2014","New York",36,51,51,2601,"THIACLOPRID",NA,3482
"2097","2014","North Carolina",37,13,39,507,"CHLOROTHALONIL",66373,76502
"2098","2014","North Carolina",37,13,39,507,"CHLORPYRIFOS",NA,141813
"2099","2014","North Carolina",37,13,39,507,"CLOTHIANIDIN",19605,20227
"2100","2014","North Carolina",37,13,39,507,"FIPRONIL",341,341
"2101","2014","North Carolina",37,13,39,507,"IMIDACLOPRID",23288,27640
"2102","2014","North Carolina",37,13,39,507,"THIACLOPRID",NA,239
"2103","2014","North Dakota",38,480,69,33120,"CHLOROTHALONIL",NA,165799
"2104","2014","North Dakota",38,480,69,33120,"CHLORPYRIFOS",414977,506334
"2105","2014","North Dakota",38,480,69,33120,"CLOTHIANIDIN",45051,49017
"2106","2014","North Dakota",38,480,69,33120,"IMIDACLOPRID",NA,33306
"2107","2014","Ohio",39,18,60,1080,"CHLOROTHALONIL",NA,19913
"2108","2014","Ohio",39,18,60,1080,"CHLORPYRIFOS",NA,122406
"2109","2014","Ohio",39,18,60,1080,"CLOTHIANIDIN",71251,73526
"2110","2014","Ohio",39,18,60,1080,"IMIDACLOPRID",32102,33300
"2111","2014","Ohio",39,18,60,1080,"THIACLOPRID",NA,39
"2112","2014","Oregon",41,60,32,1920,"CHLOROTHALONIL",NA,31933
"2113","2014","Oregon",41,60,32,1920,"CHLORPYRIFOS",26620,38813
"2114","2014","Oregon",41,60,32,1920,"CLOTHIANIDIN",NA,989
"2115","2014","Oregon",41,60,32,1920,"FIPRONIL",NA,338
"2116","2014","Oregon",41,60,32,1920,"IMIDACLOPRID",5101,6591
"2117","2014","Oregon",41,60,32,1920,"THIACLOPRID",NA,216
"2118","2014","Pennsylvania",42,16,60,960,"CHLOROTHALONIL",41982,71168
"2119","2014","Pennsylvania",42,16,60,960,"CHLORPYRIFOS",NA,30923
"2120","2014","Pennsylvania",42,16,60,960,"CLOTHIANIDIN",NA,22062
"2121","2014","Pennsylvania",42,16,60,960,"IMIDACLOPRID",7301,9316
"2122","2014","Pennsylvania",42,16,60,960,"THIACLOPRID",NA,1619
"2123","2014","South Dakota",46,260,63,16380,"CHLOROTHALONIL",152,151
"2124","2014","South Dakota",46,260,63,16380,"CHLORPYRIFOS",NA,135139
"2125","2014","South Dakota",46,260,63,16380,"CLOTHIANIDIN",NA,99793
"2126","2014","South Dakota",46,260,63,16380,"IMIDACLOPRID",NA,15473
"2127","2014","Tennessee",47,6,61,366,"CHLOROTHALONIL",7330,7408
"2128","2014","Tennessee",47,6,61,366,"CHLORPYRIFOS",NA,19050
"2129","2014","Tennessee",47,6,61,366,"CLOTHIANIDIN",NA,24612
"2130","2014","Tennessee",47,6,61,366,"IMIDACLOPRID",NA,18829
"2131","2014","Tennessee",47,6,61,366,"THIACLOPRID",11,13
"2132","2014","Texas",48,92,52,4784,"CHLOROTHALONIL",NA,66024
"2133","2014","Texas",48,92,52,4784,"CHLORPYRIFOS",NA,177841
"2134","2014","Texas",48,92,52,4784,"CLOTHIANIDIN",NA,53458
"2135","2014","Texas",48,92,52,4784,"IMIDACLOPRID",NA,63304
"2136","2014","Utah",49,25,38,950,"CHLOROTHALONIL",399,399
"2137","2014","Utah",49,25,38,950,"CHLORPYRIFOS",19026,19026
"2138","2014","Utah",49,25,38,950,"CLOTHIANIDIN",887,893
"2139","2014","Utah",49,25,38,950,"FIPRONIL",1,1
"2140","2014","Utah",49,25,38,950,"IMIDACLOPRID",434,434
"2141","2014","Vermont",50,4,60,240,"CHLOROTHALONIL",3131,3125
"2142","2014","Vermont",50,4,60,240,"CHLORPYRIFOS",1020,5261
"2143","2014","Vermont",50,4,60,240,"CLOTHIANIDIN",1517,1517
"2144","2014","Vermont",50,4,60,240,"IMIDACLOPRID",214,210
"2145","2014","Vermont",50,4,60,240,"THIACLOPRID",57,57
"2146","2014","Virginia",51,4,41,164,"CHLOROTHALONIL",15267,15497
"2147","2014","Virginia",51,4,41,164,"CHLORPYRIFOS",NA,70797
"2148","2014","Virginia",51,4,41,164,"CLOTHIANIDIN",4732,5309
"2149","2014","Virginia",51,4,41,164,"FIPRONIL",5,5
"2150","2014","Virginia",51,4,41,164,"IMIDACLOPRID",9783,12281
"2151","2014","Virginia",51,4,41,164,"THIACLOPRID",25,28
"2152","2014","Washington",53,62,41,2542,"CHLOROTHALONIL",118615,118826
"2153","2014","Washington",53,62,41,2542,"CHLORPYRIFOS",120657,127095
"2154","2014","Washington",53,62,41,2542,"CLOTHIANIDIN",NA,3319
"2155","2014","Washington",53,62,41,2542,"FIPRONIL",NA,1210
"2156","2014","Washington",53,62,41,2542,"IMIDACLOPRID",17926,19602
"2157","2014","Washington",53,62,41,2542,"THIACLOPRID",NA,2048
"2158","2014","West Virginia",54,6,48,288,"CHLOROTHALONIL",2931,2931
"2159","2014","West Virginia",54,6,48,288,"CHLORPYRIFOS",10997,10991
"2160","2014","West Virginia",54,6,48,288,"CLOTHIANIDIN",577,577
"2161","2014","West Virginia",54,6,48,288,"IMIDACLOPRID",353,681
"2162","2014","West Virginia",54,6,48,288,"THIACLOPRID",NA,242
"2163","2014","Wisconsin",55,60,69,4140,"CHLOROTHALONIL",226844,227619
"2164","2014","Wisconsin",55,60,69,4140,"CHLORPYRIFOS",NA,40140
"2165","2014","Wisconsin",55,60,69,4140,"CLOTHIANIDIN",NA,48913
"2166","2014","Wisconsin",55,60,69,4140,"IMIDACLOPRID",NA,9759
"2167","2014","Wyoming",56,50,51,2550,"CHLOROTHALONIL",991,937
"2168","2014","Wyoming",56,50,51,2550,"CHLORPYRIFOS",NA,19377
"2169","2014","Wyoming",56,50,51,2550,"CLOTHIANIDIN",1260,1260
"2170","2014","Wyoming",56,50,51,2550,"FIPRONIL",0,0
"2171","2014","Wyoming",56,50,51,2550,"IMIDACLOPRID",254,260
"2172","2015","Alabama",1,7,52,364,"CHLOROTHALONIL",382615,383186
"2173","2015","Alabama",1,7,52,364,"CHLORPYRIFOS",4434,23617
"2174","2015","Alabama",1,7,52,364,"CLOTHIANIDIN",58,58
"2175","2015","Alabama",1,7,52,364,"IMIDACLOPRID",6741,10923
"2176","2015","Arizona",4,29,36,1044,"CHLOROTHALONIL",NA,8380
"2177","2015","Arizona",4,29,36,1044,"CHLORPYRIFOS",1130,14209
"2178","2015","Arizona",4,29,36,1044,"CLOTHIANIDIN",109,224
"2179","2015","Arizona",4,29,36,1044,"IMIDACLOPRID",13233,13256
"2180","2015","Arkansas",5,22,60,1320,"CHLOROTHALONIL",NA,143637
"2181","2015","Arkansas",5,22,60,1320,"CHLORPYRIFOS",NA,37892
"2182","2015","Arkansas",5,22,60,1320,"CLOTHIANIDIN",NA,1071
"2183","2015","Arkansas",5,22,60,1320,"IMIDACLOPRID",NA,5239
"2184","2015","California",6,330,33,10890,"CHLOROTHALONIL",433051,433051
"2185","2015","California",6,330,33,10890,"CHLORPYRIFOS",500925,500925
"2186","2015","California",6,330,33,10890,"CLOTHIANIDIN",143621,143621
"2187","2015","California",6,330,33,10890,"FIPRONIL",0,0
"2188","2015","California",6,330,33,10890,"IMIDACLOPRID",150568,150568
"2189","2015","Colorado",8,26,43,1118,"CHLOROTHALONIL",NA,21075
"2190","2015","Colorado",8,26,43,1118,"CHLORPYRIFOS",NA,92455
"2191","2015","Colorado",8,26,43,1118,"FIPRONIL",NA,239
"2192","2015","Colorado",8,26,43,1118,"IMIDACLOPRID",NA,4565
